,Unnamed: 0,Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição,data,PG,h2,PGreglin,PGregpol3,erroreglin,erroregpol
223,223,19018,NOVA PONTE,800.64,82.11,205,0,205,90.8,49.8,,12/08/2022,2022-08-12,189.191625,691.914250091385,206.7041106774176,159.40780930330178,17.5124856774176,29.783815696698213
224,224,19018,NOVA PONTE,800.63,86.56,101,0,101,94.26,49.79,,13/08/2022,2022-08-13,91.148875,694.31016244681,86.34557360822885,88.3878533396749,4.803301391771157,2.761021660325099
225,225,19018,NOVA PONTE,800.64,84.56,99,0,99,91.8,49.8,,14/08/2022,2022-08-14,88.485375,695.341868065339,84.34717024200643,86.32446981915454,4.138204757993577,2.160905180845461
226,226,19018,NOVA PONTE,800.61,80.0,145,0,145,88.66,49.74,,15/08/2022,2022-08-15,132.094541666667,693.284916391531,133.3452855188471,130.6576495665234,1.2507438521801078,1.4368921001436092
227,227,19018,NOVA PONTE,800.54,67.44,306,0,306,85.54,49.53,,16/08/2022,2022-08-16,286.129791666667,690.379469787126,353.83737757251055,11.374987587198797,67.70758590584353,274.7548040794682
228,228,19018,NOVA PONTE,800.51,67.98,198,0,198,84.33,49.42,,17/08/2022,2022-08-17,183.250791666667,691.475224264192,197.34309166526398,158.6868616025221,14.092299998596985,24.5639300641449
229,229,19018,NOVA PONTE,800.46,71.53,216,0,216,80.97,49.28,,18/08/2022,2022-08-18,198.522625,692.181900769893,220.91307486270793,157.69372644808482,22.390449862707925,40.82889855191519
230,230,19018,NOVA PONTE,800.43,70.33,186,0,186,81.41,49.2,,19/08/2022,2022-08-19,172.298291666667,691.29793007299,181.950530314567,155.66360025597177,9.652238647899992,16.63469141069524
231,231,19018,NOVA PONTE,800.42,69.33,91,0,91,78.42,49.16,,20/08/2022,2022-08-20,80.1875,696.607500719373,76.25726534502684,77.83923499595254,3.9302346549731624,2.3482650040474624
232,232,19018,NOVA PONTE,800.43,70.67,49,0,49,78.06,49.18,,21/08/2022,2022-08-21,39.3620416666667,705.791924082106,38.02998681019764,36.348162928176095,1.3320548564690569,3.013878738490604
233,233,19018,NOVA PONTE,800.43,68.78,76,0,76,77.11,49.18,,22/08/2022,2022-08-22,65.603875,698.734844305995,62.01142652200792,62.46319839549266,3.592448477992079,3.140676604507341
234,234,19018,NOVA PONTE,800.39,58.88,189,0,189,76.25,49.07,,23/08/2022,2022-08-23,175.281666666667,691.130538607257,185.63685555929433,156.5308649250942,10.355188892627325,18.750801741572815
235,235,19018,NOVA PONTE,800.34,59.22,211,0,211,74.24,48.92,,24/08/2022,2022-08-24,195.695208333333,691.074740371467,213.9821741121558,158.37110242123225,18.286965778822804,37.32410591210075
236,236,19018,NOVA PONTE,800.31,64.66,202,0,202,73.53,48.81,,25/08/2022,2022-08-25,188.836041666667,690.17689482351,202.09747152295614,158.63977294533936,13.26142985628914,30.19626872132764
237,237,19018,NOVA PONTE,800.27,58.22,181,0,181,71.38,48.7,,26/08/2022,2022-08-26,169.616875,689.868532034006,175.41340021663237,153.44460565372762,5.796525216632375,16.172269346272373
238,238,19018,NOVA PONTE,800.24,58.0,152,0,152,71.87,48.62,,27/08/2022,2022-08-27,143.734125,688.836030185591,140.76605635020292,135.7260769545917,2.9680686497970896,8.008048045408316
239,239,19018,NOVA PONTE,800.24,61.67,105,0,105,72.44,48.6,,28/08/2022,2022-08-28,96.3585,692.12521298613,89.9547048095242,92.07838629477911,6.403795190475805,4.280113705220899
240,240,19018,NOVA PONTE,800.18,57.66,260,0,260,72.07,48.43,,29/08/2022,2022-08-29,242.599916666667,690.253686222248,282.0244353627303,120.37492842132701,39.424518696063274,122.22498824534
241,241,19018,NOVA PONTE,800.12,60.01,313,0,313,73.45,48.26,,30/08/2022,2022-08-30,296.752791666667,688.424714882035,363.7952215359211,-14.889721247813336,67.04242986925408,311.64251291448033
242,242,19018,NOVA PONTE,800.07,60.15,277,0,277,72.67,48.09,,31/08/2022,2022-08-31,258.456583333333,690.146083083963,307.08496728564256,89.2953897423131,48.62838395230955,169.16119359101992
243,243,19018,NOVA PONTE,800.01,65.11,253,0,253,71.02,47.93,,01/09/2022,2022-09-01,237.807625,689.273799095827,271.38451367960135,129.63869734677098,33.57688867960135,108.16892765322902
244,244,19018,NOVA PONTE,799.93,55.24,332,0,332,71.56,47.7,,02/09/2022,2022-09-02,311.593291666667,689.36074565837,394.5415749843667,-95.90560017270934,82.94828331769969,407.49889183937637
245,245,19018,NOVA PONTE,799.88,59.51,204,0,204,70.83,47.58,,03/09/2022,2022-09-03,189.882791666667,690.222129948482,203.83685411638191,157.84316218456144,13.954062449714911,32.03962948210557
246,246,19018,NOVA PONTE,799.86,61.74,156,0,156,71.2,47.51,,04/09/2022,2022-09-04,139.524875,694.491351624869,144.79491232910263,138.1430847564696,5.270037329102621,1.3817902435304177
